CMS_ID,Ecosystem_Name,provider_name,address,city,state,zip_code,county,County_count,State_Srv,Ownership_Type,Lab_Service_Binary,Pharm_Service_Binary,Nursing_Service_Binary,PT_Service_Binary,OT_Service_Binary,Speech_Service_Binary,Med_SS_Service_Binary,HH_Aide_Service_Binary,date_certified,quality_of_patient_care_star_rating,hhcahps_survey_summary_star_rating,how_often_the_home_health_team_began_their_patients’_care_in_a_timely_manner,qm_timely_manner_county_ptile,qm_timely_manner_ptile,how_often_the_home_health_team_taught_patients_or_their_family_caregivers_about_their_drugs,qm_teach_drugs_county_ptile,qm_teach_drugs_ptile,how_often_the_home_health_team_checked_patients’_risk_of_falling,qm_risk_falling_county_ptile,qm_risk_falling_ptile,how_often_the_home_health_team_checked_patients_for_depression,qm_depression_county_ptile,qm_depression_ptile,how_often_the_home_health_team_determined_whether_patients_received_a_flu_shot_for_the_currnet_flu_season,qm_flu_shot_county_ptile,qm_flu_shot_ptile,how_often_the_home_health_team_made_sure_that_their_patients_have_received_a_pneumococcal_vaccine_pneumonia_shot,qm_pneum_shot_county_ptile,qm_pneum_shot_ptile,with_diabetes_how_often_the_home_health_team_got_doctor’s_orders_gave_foot_care_and_taught_patients_about_foot_care,qm_diabetes_footcare_county_ptile,qm_diabetes_footcare_ptile,how_often_patients_got_better_at_walking_or_moving_around,qm_improv_mobil_county_ptile,qm_improv_mobil_ptile,how_often_patients_got_better_at_getting_in_and_out_of_bed,qm_improv_trans_county_ptile,qm_improv_trans_ptile,how_often_patients_got_better_at_bathing,qm_bathing_county_ptile,qm_bathing_ptile,how_often_patients_had_less_pain_when_moving_around,qm_pain_moving_county_ptile,qm_pain_moving_ptile,how_often_patients’_breathing_improved,qm_breathing_county_ptile,qm_breathing_ptile,how_often_patients’_wounds_improved_or_healed_after_an_operation,qm_improv_wounds_county_ptile,qm_improv_wounds_ptile,how_often_patients_got_better_at_taking_their_drugs_correctly_by_mouth,qm_correct_meds_county_ptile,qm_correct_meds_ptile,how_often_home_health_patients_had_to_be_admitted_to_the_hospital,qm_admit_hosp_ptile,qm_hosp_admit_ptile_rank,how_often_patients_receiving_home_health_care_needed_urgent_unplanned_care_in_the_er_without_being_admitted,qm_urgent_care_norehosp_county_ptile,qm_urgent_care_no_hosp_ptile,qm_urgent_care_no_hosp_rank,how_often_home_health_patients_who_have_had_a_recent_hospital_stay_had_to_be_re-admitted_to_the_hospital,qm_pac_hosp_admitt_rank,how_often_home_health_patients_who_have_had_a_recent_hospital_stay_received_care_in_the_hospital_emergency_room_without_being_readmitted_to_the_hospital,qm_pac_urgent_care_no_hosp_rank,pred_all_diff_ptile_rank,pred_med_diff_ptile_rank,pred_chf_diff_ptile_rank,pred_med_high_diff_ptile_rank,pred_med_low_diff_ptile_rank,pred_surg_high_risk_diff_ptile_rank,pred_surg_diff_ptile_rank,pred_surg_low_risk_diff_ptile_rank,pred_lung_diff_ptile_rank,pred_all_comp_rate,pred_all_state_rate,pred_med_other_comp_rate,pred_med_other_state_rate,pred_surg_other_comp_rate,pred_surg_other_state_rate,pred_CHF_comp_rate,pred_CHF_state_rate,pred_med_high_comp_rate,pred_med_high_state_rate,pred_med_low_comp_rate,pred_med_low_state_rate,pred_surg_high_comp_rate,pred_surg_high_state_rate,pred_surg_low_comp_rate,pred_surg_low_state_rate,pred_lung_diff_comp_rate,pred_lung_diff_state_rate,percent_of_patients_who_reported_that_their_home_health_team_gave_care_in_a_professional_way,hcaps_prof_care_county_ptile,hcaps_prof_care_ptile,percent_of_patients_who_reported_that_their_home_health_team_communicated_well_with_them,hcaps_communicated_county_ptile,hcaps_communicated_ptile,hcaps_definitely_recommend_county_ptile,hcaps_definitely_recommend_ptile,hcaps_discuss_med_county_ptile,hcaps_discuss_med_ptile,hcaps_prof_care_county_ptile,hcaps_prof_care_ptile,percent_of_patients_who_reported_that_their_home_health_team_discussed_medicines_pain_and_home_safety_with_them,percent_of_patients_who_gave_their_home_health_agency_a_rating_of_9_or_10_on_a_scale_from_0_lowest_to_10_highest,hcaps_above_8_county_ptile,hcaps_above_8_ptile,percent_of_patients_who_reported_yes_they_would_definitely_recommend_the_home_health_agency_to_friends_and_family,hcaps_definitely_recommend_county_ptile,hcaps_definitely_recommend_ptile,alleg_state_mean,alleg_total,rehosp_alleg_state_mean,sub_alleg_state_mean,sub_alleg_sum,total_weight_alleg,alleg_county_mean,total_sub_alleg,total_rehosp_alleg,sub_alleg_county_mean,rehosp_alleg_county_mean,def_county_mean,def_state_mean,def_total,comp_bin_county_mean,comp_bin_state_mean,number_of_completed_surveys,response_rate,CRTFCTN_DT,CRTFCTN_UPDT_DT,Reporting_Month
'109082,FL_Miami-Dade,Clt Home Care Inc,1281 NW 6TH ST STE D1,MIAMI,FL,33172,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,No,No,Yes,10/09/2008,4.0,Not Available,1.0,88.0,96.0,1.0,82.0,91.0,0.986,20.0,6.0,1.0,76.0,87.0,0.804,71.0,65.0,0.757,64.0,41.0,1.0,74.0,84.0,0.9129999999999999,75.0,92.0,0.8540000000000001,73.0,81.0,0.866,55.0,62.0,0.934,62.0,85.0,0.628,31.0,8.0,,,,0.44799999999999995,35.0,5.0,0.111,7.0,C,0.094,53.0,20.0,C,Not Available,N/A,Not Available,N/A,N/A,N/A,E,N/A,C,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,1.0,94.0,99.0,0.99,94.0,99.0,93.0,99.0,88.0,98.0,94.0,99.0,0.94,0.97,87.0,97.0,0.98,93.0,99.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,8,20,20140814,20180319.0,2019/09
'108074,FL_Miami-Dade,Complete Health Network Inc,7911 NW 72ND AVE STE 116A,MEDLEY,FL,33185,Miami-Dade,278.0,FL,For-Profit,Yes,No,Yes,Yes,Yes,No,Yes,Yes,07/15/2004,4.0,5,0.987,54.0,64.0,0.983,36.0,29.0,0.996,31.0,19.0,0.991,38.0,54.0,0.479,33.0,6.0,0.9179999999999999,83.0,90.0,1.0,74.0,84.0,0.996,85.0,97.0,0.59,19.0,5.0,0.8490000000000001,51.0,54.0,0.98,81.0,95.0,0.929,83.0,92.0,,,,0.35200000000000004,17.0,2.0,0.124,13.0,C,0.07200000000000001,31.0,9.0,C,Not Available,N/A,Not Available,N/A,N/A,N/A,D,N/A,A,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.98,81.0,97.0,0.94,72.0,96.0,64.0,93.0,79.0,94.0,81.0,97.0,0.9,0.94,69.0,95.0,0.89,64.0,93.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,69,25,20160505,20190522.0,2019/09
'107625,FL_Miami-Dade,Comprehensive Home Care Of Palm Beach,560 VILLAGE BLVD STE 335,WEST PALM BEACH,FL,33233,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,12/14/2000,3.5,3,0.996,71.0,81.0,0.992,47.0,44.0,1.0,68.0,71.0,0.997,48.0,67.0,0.7440000000000001,63.0,41.0,0.7909999999999999,68.0,53.0,0.988,36.0,44.0,0.7959999999999999,45.0,47.0,0.78,54.0,39.0,0.774,37.0,20.0,0.83,33.0,45.0,0.728,44.0,19.0,0.981,80.0,81.0,0.621,58.0,19.0,0.14400000000000002,33.0,C,0.124,82.0,68.0,D,Same As Expected,C,Worse Than Expected,D,N/A,N/A,C,N/A,B,D,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.86,23.0,29.0,0.85,31.0,48.0,19.0,24.0,26.0,15.0,23.0,29.0,0.74,0.84,28.0,47.0,0.72,19.0,24.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,214,22,20150930,20181031.0,2019/09
'108032,FL_Miami-Dade,Confident Care Of Florida Corp,17100 COLLINS AVE STE 206,SUNNY ISLES BEACH,FL,33162,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,03/04/2004,4.5,Not Available,1.0,88.0,96.0,1.0,82.0,91.0,1.0,68.0,71.0,1.0,76.0,87.0,0.965,94.0,95.0,0.973,93.0,95.0,1.0,74.0,84.0,0.8959999999999999,72.0,91.0,0.893,80.0,90.0,0.909,68.0,81.0,0.868,42.0,62.0,0.897,76.0,82.0,,,,0.8270000000000001,83.0,84.0,0.247,99.0,E,0.11699999999999999,77.0,54.0,D,Worse Than Expected,D,Same As Expected,C,N/A,N/A,A,N/A,B,A,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.08379994087018598,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.92,47.0,86.0,0.91,59.0,91.0,12.0,10.0,35.0,29.0,47.0,86.0,0.78,0.81,19.0,30.0,0.67,12.0,10.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,22,19,20150817,20190225.0,2019/09
'109077,FL_Miami-Dade,Continental Home Health Care  Inc,4345 SW 72ND AVE STE D,MIAMI,FL,33155,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,No,Yes,Yes,09/13/2008,5.0,Not Available,0.978,44.0,48.0,1.0,82.0,91.0,1.0,68.0,71.0,1.0,76.0,87.0,0.857,78.0,80.0,1.0,98.0,99.0,1.0,74.0,84.0,1.0,93.0,98.0,0.9690000000000001,92.0,97.0,1.0,93.0,98.0,1.0,95.0,99.0,1.0,97.0,99.0,,,,1.0,97.0,99.0,0.071,1.0,N/A,0.111,70.0,40.0,C,Not Available,N/A,Not Available,N/A,N/A,N/A,E,N/A,E,D,E,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.05715285074680709,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.13951623684004513,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.98,81.0,97.0,0.99,94.0,99.0,73.0,95.0,40.0,35.0,81.0,97.0,0.79,0.98,93.0,98.0,0.91,73.0,95.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,10,26,20170726,20170915.0,2019/09
'103171,FL_Miami-Dade,Cruz Healthcare Corp,10300 SUNSET DRIVE STE 444,MIAMI,FL,33134,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,02/28/2013,5.0,Not Available,1.0,88.0,96.0,1.0,82.0,91.0,1.0,68.0,71.0,1.0,76.0,87.0,0.917,86.0,90.0,0.988,95.0,96.0,1.0,74.0,84.0,1.0,93.0,98.0,0.917,85.0,93.0,0.9670000000000001,81.0,93.0,0.9059999999999999,56.0,76.0,0.698,38.0,14.0,,,,0.8809999999999999,88.0,92.0,0.174,77.0,C,0.125,83.0,70.0,D,Not Available,N/A,Not Available,N/A,N/A,N/A,C,N/A,C,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.95,64.0,95.0,0.89,53.0,81.0,83.0,97.0,40.0,35.0,64.0,95.0,0.79,0.94,69.0,95.0,0.95,83.0,97.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,35,38,20150314,20190401.0,2019/09
'109530,FL_Miami-Dade,Crystal Heart Home Health Care Inc,26845 S DIXIE HWY,HOMESTEAD,FL,33174,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,No,No,Yes,05/28/2010,4.0,Not Available,0.982,49.0,54.0,0.991,44.0,42.0,1.0,68.0,71.0,0.991,38.0,54.0,0.6579999999999999,54.0,21.0,0.972,92.0,95.0,0.968,26.0,23.0,0.945,82.0,95.0,0.698,32.0,13.0,0.966,80.0,93.0,0.932,61.0,85.0,0.685,35.0,12.0,,,,0.16699999999999998,1.0,0.0,0.085,2.0,N/A,0.031,3.0,1.0,A,Not Available,N/A,Not Available,N/A,N/A,N/A,E,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,Not Available,Not Available,20160603,20190520.0,2019/09
'109574,FL_Miami-Dade,D & J Home Health Agency Inc,12855 SW 136TH AVE STE 102,MIAMI,FL,33183,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,No,08/10/2010,,Not Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,N/A,Not Available,N/A,Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,Not Available,Not Available,20160829,20180509.0,2019/09
'107705,FL_Miami-Dade,D'First Home Care  Inc.,13060 SW 133 CT,MIAMI,FL,33187,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,No,Yes,Yes,04/23/2002,2.0,Not Available,0.943,20.0,19.0,1.0,82.0,91.0,0.9840000000000001,18.0,6.0,0.986,31.0,43.0,0.415,27.0,5.0,0.529,40.0,8.0,0.9490000000000001,18.0,15.0,0.607,15.0,5.0,0.484,11.0,2.0,0.507,8.0,1.0,0.7929999999999999,25.0,32.0,0.5760000000000001,24.0,5.0,,,,0.43799999999999994,32.0,4.0,,,N/A,,,,N/A,Not Available,N/A,Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.94,59.0,94.0,0.93,68.0,95.0,51.0,85.0,35.0,29.0,59.0,94.0,0.78,0.95,75.0,96.0,0.85,51.0,85.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,20.0,0.08992805755395683,0.05886332882273342,16,15,20180927,20190215.0,2019/09
'109197,FL_Miami-Dade,Dade Kendall Home Healthcare Services Inc,14331 SW 120 ST STE 209,MIAMI,FL,33186,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,No,Yes,02/05/2009,,Not Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,N/A,Better Than Expected,A,Same As Expected,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,Not Available,Not Available,20151204,20160426.0,2019/09
'109544,FL_Miami-Dade,Daily Home Health  Inc,4155 SW 130 AVE STE 212,MIAMI,FL,33180,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,No,No,Yes,06/16/2010,4.0,Not Available,0.9940000000000001,67.0,77.0,1.0,82.0,91.0,0.991,25.0,10.0,1.0,76.0,87.0,0.14,10.0,1.0,0.9259999999999999,84.0,91.0,1.0,74.0,84.0,0.889,69.0,89.0,0.938,87.0,96.0,1.0,93.0,98.0,0.945,68.0,88.0,0.522,18.0,3.0,,,,0.276,10.0,1.0,0.13,17.0,C,0.13,87.0,76.0,D,Not Available,N/A,Not Available,N/A,N/A,N/A,D,N/A,A,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.9,35.0,72.0,0.98,90.0,98.0,42.0,78.0,86.0,97.0,35.0,72.0,0.93,0.93,63.0,94.0,0.83,42.0,78.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,36,16,20160718,20170915.0,2019/09
'107667,FL_Miami-Dade,Dd Health Home Care Inc,4150 NW 7TH ST STE 208,MIAMI,FL,33013,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,No,Yes,Yes,09/14/2001,2.0,Not Available,0.955,25.0,25.0,0.991,44.0,42.0,1.0,68.0,71.0,1.0,76.0,87.0,0.594,48.0,14.0,0.46799999999999997,33.0,6.0,1.0,74.0,84.0,0.38,2.0,0.0,0.293,2.0,0.0,0.23800000000000002,2.0,0.0,0.7290000000000001,16.0,16.0,0.19899999999999998,4.0,0.0,,,,0.22699999999999998,6.0,1.0,0.141,28.0,C,0.08,41.0,12.0,C,Same As Expected,C,Same As Expected,C,N/A,B,D,N/A,A,D,D,A,C,0.1654735041007257,0.1654796643,0.18017305883463614,0.1968206112,0.06722152867657201,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.05997008360517951,0.0641277957,0.1013720952044475,0.1209888648,0.06106333233641651,0.2041557588,0.91,41.0,80.0,0.96,80.0,97.0,81.0,97.0,44.0,42.0,41.0,80.0,0.8,0.81,19.0,30.0,0.94,81.0,97.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,1.0,0.08992805755395683,0.05886332882273342,9,23,20170928,nan,2019/09
'109430,FL_Miami-Dade,Dial 4 Care  Inc,7735 NW 146 ST  STE 206,MIAMI LAKES,FL,33133,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,10/02/2009,4.5,3,0.98,46.0,50.0,1.0,82.0,91.0,0.995,29.0,16.0,0.996,45.0,63.0,0.9329999999999999,89.0,91.0,0.98,94.0,96.0,0.992,40.0,51.0,0.8290000000000001,53.0,64.0,0.887,79.0,89.0,0.861,53.0,61.0,0.956,73.0,91.0,0.879,73.0,76.0,,,,0.745,77.0,61.0,0.17,71.0,C,0.09300000000000001,52.0,19.0,C,Worse Than Expected,D,Same As Expected,C,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.89,32.0,61.0,0.89,53.0,81.0,56.0,90.0,47.0,49.0,32.0,61.0,0.81,0.8,16.0,23.0,0.87,56.0,90.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,49,27,20180803,20181115.0,2019/09
'103159,FL_Miami-Dade,Distinct Home Health Services Incorporated,9050 PINES BLVD SUITE 362,PEMBROKE PINES,FL,33056,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,11/01/2012,,Not Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,N/A,Not Available,N/A,Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,Not Available,Not Available,20150414,20180918.0,2019/09
'109107,FL_Miami-Dade,Divine Health Care Corp,106B SW 27TH AVE,MIAMI,FL,33013,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,12/23/2008,3.5,Not Available,0.978,44.0,48.0,0.9159999999999999,14.0,5.0,1.0,68.0,71.0,1.0,76.0,87.0,0.054000000000000006,6.0,1.0,0.067,5.0,1.0,1.0,74.0,84.0,1.0,93.0,98.0,0.879,77.0,88.0,0.914,69.0,84.0,0.81,29.0,38.0,0.43200000000000005,13.0,2.0,,,,0.348,16.0,2.0,0.22399999999999998,97.0,E,0.077,37.0,11.0,C,Not Available,N/A,Not Available,N/A,N/A,N/A,B,N/A,A,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.18494243213220168,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,1.0,94.0,99.0,1.0,98.0,100.0,86.0,98.0,83.0,97.0,94.0,99.0,0.92,0.95,75.0,96.0,0.96,86.0,98.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,4,5,20171101,20180130.0,2019/09
'109720,FL_Miami-Dade,E & L Health Services Inc,8500 SW 8 ST  STE 260,MIAMI,FL,33175,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,11/07/2011,3.0,Not Available,0.9229999999999999,17.0,14.0,0.9229999999999999,15.0,6.0,0.794,0.0,0.0,1.0,76.0,87.0,0.522,40.0,8.0,0.10300000000000001,7.0,1.0,0.857,8.0,5.0,0.742,32.0,21.0,0.748,41.0,23.0,0.58,12.0,3.0,0.889,50.0,70.0,,,,,,,,,,0.124,13.0,C,0.042,8.0,2.0,A,Not Available,N/A,Not Available,N/A,N/A,N/A,D,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,Not Available,Not Available,20141030,20180103.0,2019/09
'103146,FL_Miami-Dade,E & R Health Care Inc,3955 SW 137TH AVENUE STE 5,MIAMI,FL,33129,Miami-Dade,278.0,FL,For-Profit,No,No,Yes,Yes,Yes,No,Yes,Yes,11/20/2012,3.5,Not Available,0.98,46.0,50.0,1.0,82.0,91.0,1.0,68.0,71.0,1.0,76.0,87.0,,,,0.653,53.0,18.0,,,,0.895,72.0,91.0,0.735,38.0,19.0,0.812,45.0,33.0,0.9520000000000001,72.0,90.0,,,,,,,0.29,11.0,1.0,,,N/A,,,,N/A,Not Available,N/A,Not Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.19638594797706943,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.99,85.0,98.0,0.96,80.0,97.0,93.0,99.0,88.0,98.0,85.0,98.0,0.94,0.97,87.0,97.0,0.98,93.0,99.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.11870503597122302,,,0.04316546762589928,0.04316546762589928,0.3237410071942446,0.2469553450608931,,0.08992805755395683,0.05886332882273342,9,22,20151113,20190307.0,2019/09
